YYYY-MM-DD	HHMM (LST)	Time	Value		ETR (Whm^2)
5162010	1500	3254	1035		
5162010	1600	3255	854		
5162010	1700	3256	633		
5162010	1800	3257	389		
5162010	1900	3258	139		
5162010	2000	3259	1		
5162010	2100	3260	0		
5162010	2200	3261	0		
5162010	2300	3262	0		
5162010	240000	3263	0		
5172010	100	3264	0		
5172010	200	3265	0		
5172010	300	3266	0		
5172010	400	3267	0		
5172010	500	3268	8		
5172010	600	3269	182		
5172010	700	3270	432		
5172010	800	3271	673		
5172010	900	3272	888		
5172010	1000	3273	1062		
5172010	1100	3274	1184		
5172010	1200	3275	1243		
5172010	1300	3276	1238		
5172010	1400	3277	1168		
5172010	1500	3278	1037		
5172010	1600	3279	856		
5172010	1700	3280	635		
5172010	1800	3281	392		
5172010	1900	3282	143		
5172010	2000	3283	1		
5172010	2100	3284	0		
5172010	2200	3285	0		
5172010	2300	3286	0		
5172010	240000	3287	0		
5182010	100	3288	0		
5182010	200	3289	0		
5182010	300	3290	0		
5182010	400	3291	0		
5182010	500	3292	9		
5182010	600	3293	185		
5182010	700	3294	434		
5182010	800	3295	675		
5182010	900	3296	890		
5182010	1000	3297	1064		
5182010	1100	3298	1185		
5182010	1200	3299	1245		
5182010	1300	3300	1239		
5182010	1400	3301	1169		
5182010	1500	3302	1039		
5182010	1600	3303	858		
5182010	1700	3304	638		
5182010	1800	3305	394		
5182010	1900	3306	146		
5182010	2000	3307	2		
5182010	2100	3308	0		
5182010	2200	3309	0		
5182010	2300	3310	0		
5182010	240000	3311	0		
5192010	100	3312	0		
5192010	200	3313	0		
5192010	300	3314	0		
5192010	400	3315	0		
5192010	500	3316	10		
5192010	600	3317	188		
5192010	700	3318	437		
5192010	800	3319	677		
5192010	900	3320	892		
5192010	1000	3321	1065		
5192010	1100	3322	1186		
5192010	1200	3323	1246		
5192010	1300	3324	1241		
5192010	1400	3325	1171		
5192010	1500	3326	1041		
5192010	1600	3327	860		
5192010	1700	3328	640		
5192010	1800	3329	397		
5192010	1900	3330	149		
5192010	2000	3331	2		
5192010	2100	3332	0		
5192010	2200	3333	0		
5192010	2300	3334	0		
5192010	240000	3335	0		
5202010	100	3336	0		
5202010	200	3337	0		
5202010	300	3338	0		
5202010	400	3339	0		
5202010	500	3340	11		
5202010	600	3341	190		
5202010	700	3342	439		
5202010	800	3343	679		
5202010	900	3344	893		
5202010	1000	3345	1067		
5202010	1100	3346	1187		
5202010	1200	3347	1247		
5202010	1300	3348	1242		
5202010	1400	3349	1172		
5202010	1500	3350	1042		
5202010	1600	3351	862		
5202010	1700	3352	643		
5202010	1800	3353	400		
5202010	1900	3354	152		
5202010	2000	3355	3		
5202010	2100	3356	0		
5202010	2200	3357	0		
5202010	2300	3358	0		
5202010	240000	3359	0		
5212010	100	3360	0		
5212010	200	3361	0		
5212010	300	3362	0		
5212010	400	3363	0		
5212010	500	3364	11		
5212010	600	3365	193		
5212010	700	3366	441		
5212010	800	3367	681		
5212010	900	3368	895		
5212010	1000	3369	1068		
5212010	1100	3370	1188		
5212010	1200	3371	1248		
5212010	1300	3372	1243		
5212010	1400	3373	1173		
5212010	1500	3374	1044		
5212010	1600	3375	864		
5212010	1700	3376	645		
5212010	1800	3377	403		
5212010	1900	3378	155		
5212010	2000	3379	3		
5212010	2100	3380	0		
5212010	2200	3381	0		
5212010	2300	3382	0		
5212010	240000	3383	0		
5222010	100	3384	0		
5222010	200	3385	0		
5222010	300	3386	0		
5222010	400	3387	0		
5222010	500	3388	12		
5222010	600	3389	195		
5222010	700	3390	444		
5222010	800	3391	683		
5222010	900	3392	896		
5222010	1000	3393	1069		
5222010	1100	3394	1189		
5222010	1200	3395	1249		
5222010	1300	3396	1244		
5222010	1400	3397	1175		
5222010	1500	3398	1046		
5222010	1600	3399	866		
5222010	1700	3400	647		
5222010	1800	3401	406		
5222010	1900	3402	159		
5222010	2000	3403	4		
5222010	2100	3404	0		
5222010	2200	3405	0		
5222010	2300	3406	0		
5222010	240000	3407	0		
5232010	100	3408	0		
5232010	200	3409	0		
5232010	300	3410	0		
5232010	400	3411	0		
5232010	500	3412	13		
5232010	600	3413	198		
5232010	700	3414	446		
5232010	800	3415	685		
5232010	900	3416	898		
5232010	1000	3417	1070		
5232010	1100	3418	1190		
5232010	1200	3419	1250		
5232010	1300	3420	1245		
5232010	1400	3421	1176		
5232010	1500	3422	1047		
5232010	1600	3423	868		
5232010	1700	3424	650		
5232010	1800	3425	408		
5232010	1900	3426	162		
5232010	2000	3427	4		
5232010	2100	3428	0		
5232010	2200	3429	0		
5232010	2300	3430	0		
5232010	240000	3431	0		
5242010	100	3432	0		
5242010	200	3433	0		
5242010	300	3434	0		
5242010	400	3435	0		
5242010	500	3436	14		
5242010	600	3437	200		
5242010	700	3438	447		
5242010	800	3439	686		
5242010	900	3440	899		
5242010	1000	3441	1071		
5242010	1100	3442	1191		
5242010	1200	3443	1251		
5242010	1300	3444	1246		
5242010	1400	3445	1177		
5242010	1500	3446	1049		
5242010	1600	3447	869		
5242010	1700	3448	652		
5242010	1800	3449	411		
5242010	1900	3450	165		
5242010	2000	3451	5		
5242010	2100	3452	0		
5242010	2200	3453	0		
5242010	2300	3454	0		
5242010	240000	3455	0		
5252010	100	3456	0		
5252010	200	3457	0		
5252010	300	3458	0		
5252010	400	3459	0		
5252010	500	3460	15		
5252010	600	3461	202		
5252010	700	3462	449		
5252010	800	3463	687		
5252010	900	3464	900		
5252010	1000	3465	1072		
5252010	1100	3466	1192		
5252010	1200	3467	1252		
5252010	1300	3468	1247		
5252010	1400	3469	1178		
5252010	1500	3470	1050		
5252010	1600	3471	871		
5252010	1700	3472	654		
5252010	1800	3473	414		
5252010	1900	3474	168		
5252010	2000	3475	6		
5252010	2100	3476	0		
5252010	2200	3477	0		
5252010	2300	3478	0		
5252010	240000	3479	0		
5262010	100	3480	0		
5262010	200	3481	0		
5262010	300	3482	0		
5262010	400	3483	0		
5262010	500	3484	16		
5262010	600	3485	204		
5262010	700	3486	451		
5262010	800	3487	689		
5262010	900	3488	901		
5262010	1000	3489	1073		
5262010	1100	3490	1193		
5262010	1200	3491	1253		
5262010	1300	3492	1248		
5262010	1400	3493	1179		
5262010	1500	3494	1051		
5262010	1600	3495	873		
5262010	1700	3496	656		
5262010	1800	3497	416		
5262010	1900	3498	170		
5262010	2000	3499	6		
5262010	2100	3500	0		
5262010	2200	3501	0		
5262010	2300	3502	0		
5262010	240000	3503	0		
5272010	100	3504	0		
5272010	200	3505	0		
5272010	300	3506	0		
5272010	400	3507	0		
5272010	500	3508	16		
5272010	600	3509	206		
5272010	700	3510	452		
5272010	800	3511	690		
5272010	900	3512	902		
5272010	1000	3513	1074		
5272010	1100	3514	1194		
5272010	1200	3515	1253		
5272010	1300	3516	1249		
5272010	1400	3517	1180		
5272010	1500	3518	1053		
5272010	1600	3519	875		
5272010	1700	3520	658		
5272010	1800	3521	419		
5272010	1900	3522	173		
5272010	2000	3523	7		
5272010	2100	3524	0		
5272010	2200	3525	0		
5272010	2300	3526	0		
5272010	240000	3527	0		
5282010	100	3528	0		
5282010	200	3529	0		
5282010	300	3530	0		
5282010	400	3531	0		
5282010	500	3532	17		
5282010	600	3533	208		
5282010	700	3534	454		
5282010	800	3535	691		
5282010	900	3536	903		
5282010	1000	3537	1075		
5282010	1100	3538	1194		
5282010	1200	3539	1254		
5282010	1300	3540	1250		
5282010	1400	3541	1182		
5282010	1500	3542	1054		
5282010	1600	3543	876		
5282010	1700	3544	661		
5282010	1800	3545	421		
5282010	1900	3546	176		
5282010	2000	3547	8		
5282010	2100	3548	0		
5282010	2200	3549	0		
5282010	2300	3550	0		
5282010	240000	3551	0		
5292010	100	3552	0		
5292010	200	3553	0		
5292010	300	3554	0		
5292010	400	3555	0		
5292010	500	3556	18		
5292010	600	3557	210		
5292010	700	3558	455		
5292010	800	3559	692		
5292010	900	3560	904		
5292010	1000	3561	1075		
5292010	1100	3562	1195		
5292010	1200	3563	1255		
5292010	1300	3564	1250		
5292010	1400	3565	1183		
5292010	1500	3566	1056		
5292010	1600	3567	878		
5292010	1700	3568	663		
5292010	1800	3569	424		
5292010	1900	3570	179		
5292010	2000	3571	8		
5292010	2100	3572	0		
5292010	2200	3573	0		
5292010	2300	3574	0		
5292010	240000	3575	0		
5302010	100	3576	0		
5302010	200	3577	0		
5302010	300	3578	0		
5302010	400	3579	0		
5302010	500	3580	18		
5302010	600	3581	211		
5302010	700	3582	456		
5302010	800	3583	693		
5302010	900	3584	904		
5302010	1000	3585	1076		
5302010	1100	3586	1196		
5302010	1200	3587	1255		
5302010	1300	3588	1251		
5302010	1400	3589	1184		
5302010	1500	3590	1057		
5302010	1600	3591	880		
5302010	1700	3592	665		
5302010	1800	3593	426		
5302010	1900	3594	181		
5302010	2000	3595	9		
5302010	2100	3596	0		
5302010	2200	3597	0		
5302010	2300	3598	0		
5302010	240000	3599	0		
5312010	100	3600	0		
5312010	200	3601	0		
5312010	300	3602	0		
5312010	400	3603	0		
5312010	500	3604	19		
5312010	600	3605	213		
5312010	700	3606	457		
5312010	800	3607	694		
5312010	900	3608	905		
5312010	1000	3609	1076		
5312010	1100	3610	1196		
5312010	1200	3611	1256		
5312010	1300	3612	1252		
5312010	1400	3613	1184		
5312010	1500	3614	1058		
5312010	1600	3615	881		
5312010	1700	3616	666		
5312010	1800	3617	428		
5312010	1900	3618	184		
5312010	2000	3619	10		
5312010	2100	3620	0		
5312010	2200	3621	0		
5312010	2300	3622	0		
5312010	240000	3623	0		
612010	100	3624	0		
612010	200	3625	0		
612010	300	3626	0		
612010	400	3627	0		
612010	500	3628	20		
612010	600	3629	214		
612010	700	3630	458		
612010	800	3631	695		
612010	900	3632	906		
612010	1000	3633	1077		
612010	1100	3634	1196		
612010	1200	3635	1256		
612010	1300	3636	1253		
612010	1400	3637	1185		
612010	1500	3638	1059		
612010	1600	3639	883		
612010	1700	3640	668		
612010	1800	3641	430		
612010	1900	3642	186		
612010	2000	3643	11		
612010	2100	3644	0		
612010	2200	3645	0		
612010	2300	3646	0		
612010	240000	3647	0		
622010	100	3648	0		
622010	200	3649	0		
622010	300	3650	0		
622010	400	3651	0		
622010	500	3652	20		
622010	600	3653	215		
622010	700	3654	459		
622010	800	3655	695		
622010	900	3656	906		
622010	1000	3657	1077		
622010	1100	3658	1197		
622010	1200	3659	1257		
622010	1300	3660	1253		
622010	1400	3661	1186		
622010	1500	3662	1060		
622010	1600	3663	884		
622010	1700	3664	670		
622010	1800	3665	433		
622010	1900	3666	189		
622010	2000	3667	11		
622010	2100	3668	0		
622010	2200	3669	0		
622010	2300	3670	0		
622010	240000	3671	0		
632010	100	3672	0		
632010	200	3673	0		
632010	300	3674	0		
632010	400	3675	0		
632010	500	3676	21		
632010	600	3677	216		
632010	700	3678	460		
632010	800	3679	696		
632010	900	3680	906		
632010	1000	3681	1077		
632010	1100	3682	1197		
632010	1200	3683	1257		
632010	1300	3684	1254		
632010	1400	3685	1187		
632010	1500	3686	1062		
632010	1600	3687	886		
632010	1700	3688	672		
632010	1800	3689	435		
632010	1900	3690	191		
632010	2000	3691	12		
632010	2100	3692	0		
632010	2200	3693	0		
632010	2300	3694	0		
632010	240000	3695	0		
642010	100	3696	0		
642010	200	3697	0		
642010	300	3698	0		
642010	400	3699	0		
642010	500	3700	21		
642010	600	3701	217		
642010	700	3702	461		
642010	800	3703	696		
642010	900	3704	907		
642010	1000	3705	1078		
642010	1100	3706	1197		
642010	1200	3707	1258		
642010	1300	3708	1254		
642010	1400	3709	1188		
642010	1500	3710	1063		
642010	1600	3711	887		
642010	1700	3712	674		
642010	1800	3713	437		
642010	1900	3714	193		
642010	2000	3715	13		
642010	2100	3716	0		
642010	2200	3717	0		
642010	2300	3718	0		
642010	240000	3719	0		
652010	100	3720	0		
652010	200	3721	0		
652010	300	3722	0		
652010	400	3723	0		
652010	500	3724	22		
652010	600	3725	218		
652010	700	3726	461		
652010	800	3727	697		
652010	900	3728	907		
652010	1000	3729	1078		
652010	1100	3730	1198		
652010	1200	3731	1258		
652010	1300	3732	1255		
652010	1400	3733	1189		
652010	1500	3734	1064		
652010	1600	3735	889		
652010	1700	3736	675		
652010	1800	3737	439		
652010	1900	3738	196		
652010	2000	3739	14		
652010	2100	3740	0		
652010	2200	3741	0		
652010	2300	3742	0		
652010	240000	3743	0		
662010	100	3744	0		
662010	200	3745	0		
662010	300	3746	0		
662010	400	3747	0		
662010	500	3748	22		
662010	600	3749	219		
662010	700	3750	462		
662010	800	3751	697		
662010	900	3752	907		
662010	1000	3753	1078		
662010	1100	3754	1198		
662010	1200	3755	1258		
662010	1300	3756	1255		
662010	1400	3757	1189		
662010	1500	3758	1065		
662010	1600	3759	890		
662010	1700	3760	677		
662010	1800	3761	441		
662010	1900	3762	198		
662010	2000	3763	15		
662010	2100	3764	0		
662010	2200	3765	0		
662010	2300	3766	0		
662010	240000	3767	0		
672010	100	3768	0		
672010	200	3769	0		
672010	300	3770	0		
672010	400	3771	0		
672010	500	3772	23		
672010	600	3773	219		
672010	700	3774	462		
672010	800	3775	697		
672010	900	3776	907		
672010	1000	3777	1078		
672010	1100	3778	1198		
672010	1200	3779	1259		
672010	1300	3780	1256		
672010	1400	3781	1190		
672010	1500	3782	1066		
672010	1600	3783	891		
672010	1700	3784	679		
672010	1800	3785	443		
672010	1900	3786	200		
672010	2000	3787	15		
672010	2100	3788	0		
672010	2200	3789	0		
672010	2300	3790	0		
672010	240000	3791	0		
682010	100	3792	0		
682010	200	3793	0		
682010	300	3794	0		
682010	400	3795	0		
682010	500	3796	23		
682010	600	3797	220		
682010	700	3798	463		
682010	800	3799	697		
682010	900	3800	907		
682010	1000	3801	1078		
682010	1100	3802	1198		
682010	1200	3803	1259		
682010	1300	3804	1256		
682010	1400	3805	1191		
682010	1500	3806	1067		
682010	1600	3807	893		
682010	1700	3808	680		
682010	1800	3809	444		
682010	1900	3810	202		
682010	2000	3811	16		
682010	2100	3812	0		
682010	2200	3813	0		
682010	2300	3814	0		
682010	240000	3815	0		
692010	100	3816	0		
692010	200	3817	0		
692010	300	3818	0		
692010	400	3819	0		
692010	500	3820	23		
692010	600	3821	220		
692010	700	3822	463		
692010	800	3823	697		
692010	900	3824	907		
692010	1000	3825	1078		
692010	1100	3826	1198		
692010	1200	3827	1259		
692010	1300	3828	1257		
692010	1400	3829	1191		
692010	1500	3830	1068		
692010	1600	3831	894		
692010	1700	3832	682		
692010	1800	3833	446		
692010	1900	3834	204		
692010	2000	3835	17		
692010	2100	3836	0		
692010	2200	3837	0		
692010	2300	3838	0		
692010	240000	3839	0		
6102010	100	3840	0		
6102010	200	3841	0		
6102010	300	3842	0		
6102010	400	3843	0		
6102010	500	3844	23		
6102010	600	3845	220		
6102010	700	3846	463		
6102010	800	3847	697		
6102010	900	3848	907		
6102010	1000	3849	1078		
6102010	1100	3850	1198		
6102010	1200	3851	1259		
6102010	1300	3852	1257		
6102010	1400	3853	1192		
6102010	1500	3854	1069		
6102010	1600	3855	895		
6102010	1700	3856	683		
6102010	1800	3857	448		
6102010	1900	3858	206		
6102010	2000	3859	18		
6102010	2100	3860	0		
6102010	2200	3861	0		
6102010	2300	3862	0		
6102010	240000	3863	0		
6112010	100	3864	0		
6112010	200	3865	0		
6112010	300	3866	0		
6112010	400	3867	0		
6112010	500	3868	23		
6112010	600	3869	221		
6112010	700	3870	463		
6112010	800	3871	697		
6112010	900	3872	907		
6112010	1000	3873	1078		
6112010	1100	3874	1198		
6112010	1200	3875	1259		
6112010	1300	3876	1257		
6112010	1400	3877	1193		
6112010	1500	3878	1069		
6112010	1600	3879	896		
6112010	1700	3880	685		
6112010	1800	3881	449		
6112010	1900	3882	207		
6112010	2000	3883	18		
6112010	2100	3884	0		
6112010	2200	3885	0		
6112010	2300	3886	0		
6112010	240000	3887	0		
6122010	100	3888	0		
6122010	200	3889	0		
6122010	300	3890	0		
6122010	400	3891	0		
6122010	500	3892	24		
6122010	600	3893	221		
6122010	700	3894	463		
6122010	800	3895	697		
6122010	900	3896	907		
6122010	1000	3897	1078		
6122010	1100	3898	1198		
6122010	1200	3899	1259		
6122010	1300	3900	1258		
6122010	1400	3901	1193		
6122010	1500	3902	1070		
6122010	1600	3903	897		
6122010	1700	3904	686		
6122010	1800	3905	451		
6122010	1900	3906	209		
6122010	2000	3907	19		
6122010	2100	3908	0		
6122010	2200	3909	0		
6122010	2300	3910	0		
6122010	240000	3911	0		
6132010	100	3912	0		
6132010	200	3913	0		
6132010	300	3914	0		
6132010	400	3915	0		
6132010	500	3916	24		
6132010	600	3917	221		
6132010	700	3918	462		
6132010	800	3919	697		
6132010	900	3920	906		
6132010	1000	3921	1077		
6132010	1100	3922	1198		
6132010	1200	3923	1259		
6132010	1300	3924	1258		
6132010	1400	3925	1194		
6132010	1500	3926	1071		
6132010	1600	3927	898		
6132010	1700	3928	687		
6132010	1800	3929	452		
6132010	1900	3930	211		
6132010	2000	3931	20		
6132010	2100	3932	0		
6132010	2200	3933	0		
6132010	2300	3934	0		
6132010	240000	3935	0		
6142010	100	3936	0		
6142010	200	3937	0		
6142010	300	3938	0		
6142010	400	3939	0		
6142010	500	3940	24		
6142010	600	3941	220		
6142010	700	3942	462		
6142010	800	3943	696		
6142010	900	3944	906		
6142010	1000	3945	1077		
6142010	1100	3946	1197		
6142010	1200	3947	1259		
6142010	1300	3948	1258		
6142010	1400	3949	1194		
6142010	1500	3950	1072		
6142010	1600	3951	899		
6142010	1700	3952	688		
6142010	1800	3953	454		
6142010	1900	3954	212		
6142010	2000	3955	20		
6142010	2100	3956	0		
6142010	2200	3957	0		
6142010	2300	3958	0		
6142010	240000	3959	0		
6152010	100	3960	0		
6152010	200	3961	0		
6152010	300	3962	0		
6152010	400	3963	0		
6152010	500	3964	24		
6152010	600	3965	220		
6152010	700	3966	462		
6152010	800	3967	696		
6152010	900	3968	906		
6152010	1000	3969	1077		
6152010	1100	3970	1197		
6152010	1200	3971	1259		
6152010	1300	3972	1258		
6152010	1400	3973	1194		
6152010	1500	3974	1072		
6152010	1600	3975	900		
6152010	1700	3976	689		
6152010	1800	3977	455		
6152010	1900	3978	213		
6152010	2000	3979	21		
6152010	2100	3980	0		
6152010	2200	3981	0		
6152010	2300	3982	0		
6152010	240000	3983	0		
6162010	100	3984	0		
6162010	200	3985	0		
6162010	300	3986	0		
6162010	400	3987	0		
6162010	500	3988	23		
6162010	600	3989	220		
6162010	700	3990	461		
6162010	800	3991	695		
6162010	900	3992	905		
6162010	1000	3993	1076		
6162010	1100	3994	1197		
6162010	1200	3995	1259		
6162010	1300	3996	1258		
6162010	1400	3997	1195		
6162010	1500	3998	1073		
6162010	1600	3999	901		
6162010	1700	4000	690		
6162010	1800	4001	456		
6162010	1900	4002	215		
6162010	2000	4003	21		
6162010	2100	4004	0		
6162010	2200	4005	0		
6162010	2300	4006	0		
6162010	240000	4007	0		
6172010	100	4008	0		
6172010	200	4009	0		
6172010	300	4010	0		
6172010	400	4011	0		
6172010	500	4012	23		
6172010	600	4013	219		
6172010	700	4014	461		
6172010	800	4015	695		
6172010	900	4016	904		
6172010	1000	4017	1076		
6172010	1100	4018	1196		
6172010	1200	4019	1259		
6172010	1300	4020	1258		
6172010	1400	4021	1195		
6172010	1500	4022	1073		
6172010	1600	4023	902		
6172010	1700	4024	691		
6172010	1800	4025	457		
6172010	1900	4026	216		
6172010	2000	4027	22		
6172010	2100	4028	0		
6172010	2200	4029	0		
6172010	2300	4030	0		
6172010	240000	4031	0		
6182010	100	4032	0		
6182010	200	4033	0		
6182010	300	4034	0		
6182010	400	4035	0		
6182010	500	4036	23		
6182010	600	4037	219		
6182010	700	4038	460		
6182010	800	4039	694		
6182010	900	4040	904		
6182010	1000	4041	1075		
6182010	1100	4042	1196		
6182010	1200	4043	1259		
6182010	1300	4044	1258		
6182010	1400	4045	1195		
6182010	1500	4046	1074		
6182010	1600	4047	902		
6182010	1700	4048	692		
6182010	1800	4049	458		
6182010	1900	4050	217		
6182010	2000	4051	22		
6182010	2100	4052	0		
6182010	2200	4053	0		
6182010	2300	4054	0		
6182010	240000	4055	0		
6192010	100	4056	0		
6192010	200	4057	0		
6192010	300	4058	0		
6192010	400	4059	0		
6192010	500	4060	23		
6192010	600	4061	218		
6192010	700	4062	459		
6192010	800	4063	693		
6192010	900	4064	903		
6192010	1000	4065	1075		
6192010	1100	4066	1196		
6192010	1200	4067	1258		
6192010	1300	4068	1258		
6192010	1400	4069	1196		
6192010	1500	4070	1074		
6192010	1600	4071	903		
6192010	1700	4072	693		
6192010	1800	4073	459		
6192010	1900	4074	218		
6192010	2000	4075	23		
6192010	2100	4076	0		
6192010	2200	4077	0		
6192010	2300	4078	0		
6192010	240000	4079	0		
6202010	100	4080	0		
6202010	200	4081	0		
6202010	300	4082	0		
6202010	400	4083	0		
6202010	500	4084	23		
6202010	600	4085	217		
6202010	700	4086	459		
6202010	800	4087	692		
6202010	900	4088	902		
6202010	1000	4089	1074		
6202010	1100	4090	1195		
6202010	1200	4091	1258		
6202010	1300	4092	1258		
6202010	1400	4093	1196		
6202010	1500	4094	1075		
6202010	1600	4095	904		
6202010	1700	4096	694		
6202010	1800	4097	460		
6202010	1900	4098	219		
6202010	2000	4099	23		
6202010	2100	4100	0		
6202010	2200	4101	0		
6202010	2300	4102	0		
6202010	240000	4103	0		
6212010	100	4104	0		
6212010	200	4105	0		
6212010	300	4106	0		
6212010	400	4107	0		
6212010	500	4108	22		
6212010	600	4109	217		
