Time	Value
2357	28
2358	253
2359	512
2360	746
2361	937
2362	1072
2363	1143
2364	1143
2365	1073
2366	939
2367	749
2368	515
2369	256
2370	29
2371	0
2372	0
2373	0
2374	0
2375	0
2376	0
2377	0
2378	0
2379	0
2380	0
2381	31
2382	259
2383	518
2384	752
2385	942
2386	1077
2387	1147
2388	1147
2389	1077
2390	942
2391	752
2392	519
2393	260
2394	31
2395	0
2396	0
2397	0
2398	0
2399	0
2400	0
2401	0
2402	0
2403	0
2404	0
2405	34
2406	265
2407	524
2408	757
2409	947
2410	1081
2411	1151
2412	1150
2413	1081
2414	946
2415	756
2416	523
2417	264
2418	34
2419	0
2420	0
2421	0
2422	0
2423	0
2424	0
2425	0
2426	0
2427	0
2428	0
2429	37
2430	272
2431	530
2432	762
2433	952
2434	1086
2435	1155
2436	1154
2437	1084
2438	949
2439	759
2440	527
2441	268
2442	36
2443	0
2444	0
2445	0
2446	0
2447	0
2448	0
2449	0
2450	0
2451	0
2452	0
2453	41
2454	278
2455	536
2456	768
2457	957
2458	1090
2459	1159
2460	1158
2461	1087
2462	953
2463	763
2464	530
2465	272
2466	38
2467	0
2468	0
2469	0
2470	0
2471	0
2472	0
2473	0
2474	0
2475	0
2476	0
2477	44
2478	284
2479	542
2480	773
2481	961
2482	1094
2483	1162
2484	1161
2485	1091
2486	956
2487	766
2488	534
2489	276
2490	40
2491	0
2492	0
2493	0
2494	0
2495	0
2496	0
2497	0
2498	0
2499	0
2500	0
2501	48
2502	290
2503	547
2504	778
2505	966
2506	1098
2507	1166
2508	1165
2509	1094
2510	959
2511	769
2512	538
2513	280
2514	43
2515	0
2516	0
2517	0
2518	0
2519	0
2520	0
2521	0
2522	0
2523	0
2524	0
2525	52
2526	296
2527	553
2528	783
2529	970
2530	1102
2531	1170
2532	1168
2533	1097
2534	962
2535	773
2536	541
2537	284
2538	45
2539	0
2540	0
2541	0
2542	0
2543	0
2544	0
2545	0
2546	0
2547	0
2548	0
2549	56
2550	302
2551	558
2552	788
2553	975
2554	1106
2555	1173
2556	1171
2557	1100
2558	966
2559	776
2560	545
2561	288
2562	47
2563	0
2564	0
2565	0
2566	0
2567	0
2568	0
2569	0
2570	0
2571	0
2572	0
2573	60
2574	308
2575	564
2576	793
2577	979
2578	1110
2579	1177
2580	1175
2581	1104
2582	969
2583	779
2584	548
2585	292
2586	50
2587	0
2588	0
2589	0
2590	0
2591	0
2592	0
2593	0
2594	0
2595	0
2596	0
2597	64
2598	314
2599	569
2600	797
2601	983
2602	1114
2603	1180
2604	1178
2605	1107
2606	972
2607	782
2608	552
2609	296
2610	53
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	0
2619	0
2620	0
2621	68
2622	319
2623	574
2624	802
2625	987
2626	1118
2627	1183
2628	1181
2629	1110
2630	975
2631	786
2632	555
2633	300
2634	55
2635	0
2636	0
2637	0
2638	0
2639	0
2640	0
2641	0
2642	0
2643	0
2644	0
2645	73
2646	325
2647	579
2648	807
2649	992
2650	1121
2651	1187
2652	1184
2653	1112
2654	978
2655	789
2656	559
2657	303
2658	58
2659	0
2660	0
2661	0
2662	0
2663	0
2664	0
2665	0
2666	0
2667	0
2668	0
2669	77
2670	330
2671	584
2672	811
2673	995
2674	1125
2675	1190
2676	1187
2677	1115
2678	981
2679	792
2680	562
2681	307
2682	61
2683	0
2684	0
2685	0
2686	0
2687	0
2688	0
2689	0
2690	0
2691	0
2692	0
2693	81
2694	336
2695	589
2696	815
2697	999
2698	1128
2699	1193
2700	1189
2701	1118
2702	983
2703	795
2704	565
2705	311
2706	63
2707	0
2708	0
2709	0
2710	0
2711	0
2712	0
2713	0
2714	0
2715	0
2716	0
2717	86
2718	341
2719	594
2720	820
2721	1003
2722	1131
2723	1196
2724	1192
2725	1121
2726	986
2727	798
2728	569
2729	315
2730	66
2731	0
2732	0
2733	0
2734	0
2735	0
2736	0
2737	0
2738	0
2739	0
2740	0
2741	91
2742	346
2743	598
2744	824
2745	1007
2746	1135
2747	1199
2748	1195
2749	1123
2750	989
2751	801
2752	572
2753	318
2754	69
2755	0
2756	0
2757	0
2758	0
2759	0
2760	0
2761	0
2762	0
2763	0
2764	0
2765	95
2766	351
2767	603
2768	828
2769	1010
2770	1138
2771	1202
2772	1198
2773	1126
2774	992
2775	804
2776	575
2777	322
2778	72
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	0
2788	0
2789	100
2790	356
2791	607
2792	832
2793	1014
2794	1141
2795	1204
2796	1200
2797	1128
2798	994
2799	806
2800	578
2801	325
2802	75
2803	0
2804	0
2805	0
2806	0
2807	0
2808	0
2809	0
2810	0
2811	0
2812	0
2813	105
2814	361
2815	612
2816	835
2817	1017
2818	1144
2819	1207
2820	1203
2821	1131
2822	997
2823	809
2824	581
2825	329
2826	78
2827	0
2828	0
2829	0
2830	0
2831	0
2832	0
2833	0
2834	0
2835	0
2836	0
2837	109
2838	366
2839	616
2840	839
2841	1020
2842	1146
2843	1210
2844	1205
2845	1133
2846	999
2847	812
2848	585
2849	333
2850	82
2851	0
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	0
2859	0
2860	0
2861	114
2862	370
2863	620
2864	843
2865	1023
2866	1149
2867	1212
2868	1207
2869	1136
2870	1002
2871	815
2872	588
2873	336
2874	85
2875	0
2876	0
2877	0
2878	0
2879	0
2880	0
2881	0
2882	0
2883	0
2884	0
2885	119
2886	375
2887	624
2888	846
2889	1026
2890	1152
2891	1214
2892	1210
2893	1138
2894	1004
2895	817
2896	591
2897	340
2898	88
2899	0
2900	0
2901	0
2902	0
2903	0
2904	0
2905	0
2906	0
2907	0
2908	0
2909	123
2910	379
2911	628
2912	850
2913	1029
2914	1155
2915	1217
2916	1212
2917	1140
2918	1007
2919	820
2920	594
2921	343
2922	91
2923	0
2924	0
2925	0
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	128
2934	384
2935	632
2936	853
2937	1032
2938	1157
2939	1219
2940	1214
2941	1142
2942	1009
2943	823
2944	597
2945	347
2946	94
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	0
2956	0
2957	133
2958	388
2959	635
2960	856
2961	1035
2962	1159
2963	1221
2964	1216
2965	1145
2966	1011
2967	825
2968	600
2969	350
2970	98
2971	0
2972	0
2973	0
2974	0
2975	0
2976	0
2977	0
2978	0
2979	0
2980	1
2981	137
2982	392
2983	639
2984	859
2985	1038
2986	1162
2987	1223
2988	1218
2989	1147
2990	1013
2991	828
2992	603
2993	353
2994	101
2995	0
2996	0
2997	0
2998	0
2999	0
3000	0
3001	0
3002	0
3003	0
3004	1
3005	141
3006	396
3007	642
3008	862
3009	1040
3010	1164
3011	1225
3012	1220
3013	1149
3014	1016
3015	830
3016	606
3017	357
3018	105
3019	0
3020	0
3021	0
3022	0
3023	0
3024	0
3025	0
3026	0
3027	0
3028	1
3029	146
3030	400
3031	646
3032	865
3033	1043
3034	1166
3035	1227
3036	1222
3037	1151
3038	1018
3039	833
3040	608
3041	360
3042	108
3043	0
3044	0
3045	0
3046	0
3047	0
3048	0
3049	0
3050	0
3051	0
3052	2
3053	150
3054	403
3055	649
3056	868
3057	1045
3058	1168
3059	1229
3060	1224
3061	1153
3062	1020
3063	835
3064	611
3065	363
3066	112
3067	0
3068	0
3069	0
3070	0
3071	0
3072	0
3073	0
3074	0
3075	0
3076	2
3077	154
3078	407
3079	652
3080	871
3081	1047
3082	1170
3083	1231
3084	1226
3085	1154
3086	1022
3087	838
3088	614
3089	367
3090	115
3091	0
3092	0
3093	0
3094	0
3095	0
3096	0
3097	0
3098	0
3099	0
3100	3
3101	158
3102	411
3103	655
3104	873
3105	1050
3106	1172
3107	1233
3108	1227
3109	1156
3110	1024
3111	840
3112	617
3113	370
3114	119
3115	0
3116	0
3117	0
3118	0
3119	0
3120	0
3121	0
3122	0
3123	0
3124	3
3125	161
3126	414
3127	658
3128	876
3129	1052
3130	1174
3131	1235
3132	1229
3133	1158
3134	1026
3135	842
3136	620
3137	373
3138	122
3139	0
3140	0
3141	0
3142	0
3143	0
3144	0
3145	0
3146	0
3147	0
3148	4
3149	165
3150	417
3151	661
3152	878
3153	1054
3154	1176
3155	1236
3156	1231
3157	1160
3158	1028
3159	845
3160	622
3161	376
3162	126
3163	0
3164	0
3165	0
3166	0
3167	0
3168	0
3169	0
3170	0
3171	0
3172	5
3173	169
3174	420
3175	664
3176	880
3177	1056
3178	1178
3179	1238
3180	1232
3181	1161
3182	1030
3183	847
3184	625
3185	379
3186	129
3187	0
3188	0
3189	0
3190	0
3191	0
3192	0
3193	0
3194	0
3195	0
3196	6
3197	172
3198	423
3199	666
3200	882
3201	1057
3202	1179
3203	1239
3204	1234
3205	1163
3206	1032
3207	849
3208	628
3209	383
3210	133
3211	1
3212	0
3213	0
3214	0
3215	0
3216	0
3217	0
3218	0
3219	0
3220	6
3221	175
3222	426
3223	669
3224	884
3225	1059
3226	1181
3227	1241
3228	1235
3229	1165
3230	1034
3231	851
3232	630
3233	386
3234	136
3235	1
3236	0
3237	0
3238	0
3239	0
3240	0
3241	0
3242	0
3243	0
3244	7
3245	179
3246	429
3247	671
3248	886
3249	1061
3250	1182
3251	1242
3252	1237
3253	1166
3254	1035
3255	854
3256	633
3257	389
3258	139
3259	1
3260	0
3261	0
3262	0
3263	0
3264	0
3265	0
3266	0
3267	0
3268	8
3269	182
3270	432
3271	673
3272	888
3273	1062
3274	1184
3275	1243
3276	1238
3277	1168
3278	1037
3279	856
3280	635
3281	392
3282	143
3283	1
3284	0
3285	0
3286	0
3287	0
3288	0
3289	0
3290	0
3291	0
3292	9
3293	185
3294	434
3295	675
3296	890
3297	1064
3298	1185
3299	1245
3300	1239
3301	1169
3302	1039
3303	858
3304	638
3305	394
3306	146
3307	2
3308	0
3309	0
3310	0
3311	0
3312	0
3313	0
3314	0
3315	0
3316	10
3317	188
3318	437
3319	677
3320	892
3321	1065
3322	1186
3323	1246
3324	1241
3325	1171
3326	1041
3327	860
3328	640
3329	397
3330	149
3331	2
3332	0
3333	0
3334	0
3335	0
3336	0
3337	0
3338	0
3339	0
3340	11
3341	190
3342	439
3343	679
3344	893
3345	1067
3346	1187
3347	1247
3348	1242
3349	1172
3350	1042
3351	862
3352	643
3353	400
